Week End Date,Store No,Product,Dollar Sales,Unit Sales,UPC ID,Geography
10/26/2022,349,Comp Soft Drink Choose Up 355 Ml,23.94,9,00005574234576,Store 349
11/9/2022,775,Comp Soft Drink Choose Up 355 Ml,23.94,9,00005574234576,Store 775
11/9/2022,657,Comp Soft Drink Choose Up 355 Ml,23.94,9,00005574234576,Store 657
11/9/2022,554,Comp Soft Drink Choose Up 355 Ml,23.94,9,00005574234576,Store 554
9/28/2022,662,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 662
9/28/2022,408,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 408
12/7/2022,584,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 584
12/7/2022,396,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 396
12/14/2022,644,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 644
12/14/2022,557,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 557
10/26/2022,626,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 626
10/26/2022,612,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 612
11/30/2022,686,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 686
11/30/2022,355,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 355
10/19/2022,632,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 632
10/19/2022,597,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 597
10/19/2022,343,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 343
11/16/2022,662,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 662
11/16/2022,658,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 658
11/16/2022,643,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 643
11/9/2022,688,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 688
11/2/2022,662,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 662
11/2/2022,655,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 655
11/2/2022,413,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 413
12/28/2022,724,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 724
12/28/2022,407,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 407
11/23/2022,626,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 626
11/23/2022,618,Grtgentm Soda Spicy Pneapple 1500 Ml,23.94,9,00005578901971,Store 618
10/12/2022,861,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 861
10/12/2022,664,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 664
10/12/2022,644,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 644
10/12/2022,552,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 552
10/12/2022,546,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 546
10/12/2022,412,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 412
10/12/2022,361,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 361
10/12/2022,343,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 343
10/19/2022,775,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 775
10/19/2022,662,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 662
10/19/2022,620,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 620
10/19/2022,563,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 563
10/19/2022,377,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 377
11/2/2022,691,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 691
11/2/2022,685,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 685
10/26/2022,686,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 686
11/9/2022,776,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 776
11/9/2022,698,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 698
11/9/2022,686,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 686
11/9/2022,657,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 657
11/9/2022,346,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 346
10/12/2022,698,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 698
10/12/2022,687,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 687
10/12/2022,644,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 644
10/12/2022,542,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 542
10/12/2022,405,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 405
10/12/2022,372,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 372
10/19/2022,659,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 659
10/19/2022,643,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 643
10/19/2022,620,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 620
10/19/2022,618,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 618
10/19/2022,551,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 551
10/19/2022,532,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 532
10/19/2022,346,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 346
11/2/2022,691,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 691
11/2/2022,534,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 534
11/2/2022,408,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 408
11/2/2022,378,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 378
10/26/2022,690,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 690
10/26/2022,378,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 378
10/26/2022,346,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 346
10/26/2022,341,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 341
11/9/2022,722,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 722
11/9/2022,667,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 667
11/9/2022,579,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 579
12/21/2022,734,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 734
12/21/2022,689,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 689
12/21/2022,669,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 669
12/21/2022,658,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 658
12/21/2022,629,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 629
12/21/2022,625,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 625
12/21/2022,609,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 609
12/21/2022,586,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 586
12/21/2022,371,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 371
12/21/2022,354,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 354
12/21/2022,351,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 351
12/7/2022,859,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 859
12/7/2022,853,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 853
12/7/2022,711,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 711
12/7/2022,696,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 696
12/7/2022,688,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 688
12/7/2022,672,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 672
12/7/2022,643,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 643
12/7/2022,632,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 632
12/7/2022,604,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 604
12/7/2022,596,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 596
12/7/2022,584,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 584
12/7/2022,581,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 581
12/7/2022,564,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 564
12/7/2022,554,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 554
12/7/2022,532,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 532
12/7/2022,354,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 354
12/14/2022,718,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 718
12/14/2022,665,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 665
12/14/2022,660,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 660
12/14/2022,654,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 654
12/14/2022,628,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 628
12/14/2022,625,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 625
12/14/2022,609,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 609
12/14/2022,603,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 603
12/14/2022,563,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 563
12/14/2022,551,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 551
12/14/2022,382,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 382
12/14/2022,342,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 342
11/30/2022,757,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 757
11/30/2022,690,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 690
11/30/2022,675,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 675
11/30/2022,654,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 654
11/30/2022,625,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 625
11/30/2022,584,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 584
11/30/2022,581,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 581
11/30/2022,570,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 570
11/30/2022,386,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 386
11/30/2022,374,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 374
11/16/2022,859,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 859
11/16/2022,724,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 724
11/16/2022,691,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 691
11/16/2022,674,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 674
11/16/2022,634,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 634
11/16/2022,551,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 551
11/16/2022,546,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 546
11/16/2022,420,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 420
11/16/2022,408,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 408
11/16/2022,380,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 380
11/16/2022,372,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 372
11/16/2022,349,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 349
12/28/2022,723,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 723
12/28/2022,717,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 717
12/28/2022,675,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 675
12/28/2022,669,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 669
12/28/2022,654,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 654
12/28/2022,586,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 586
12/28/2022,540,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 540
12/28/2022,382,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 382
12/28/2022,371,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 371
11/23/2022,726,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 726
11/23/2022,666,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 666
11/23/2022,659,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 659
11/23/2022,628,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 628
11/23/2022,625,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 625
11/23/2022,557,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 557
11/23/2022,538,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 538
11/23/2022,420,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 420
11/23/2022,341,Redchamp Soft Drink 591 Ml,19.5,9,00077240316101,Store 341
12/21/2022,632,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 632
12/21/2022,628,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 628
12/21/2022,626,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 626
12/21/2022,617,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 617
12/21/2022,612,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 612
12/21/2022,577,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 577
12/21/2022,556,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 556
12/21/2022,555,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 555
12/21/2022,384,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 384
12/21/2022,373,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 373
12/7/2022,698,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 698
12/7/2022,689,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 689
12/7/2022,681,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 681
12/7/2022,669,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 669
12/7/2022,617,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 617
12/7/2022,604,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 604
12/7/2022,556,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 556
12/7/2022,546,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 546
12/7/2022,411,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 411
12/7/2022,383,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 383
12/7/2022,342,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 342
12/14/2022,726,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 726
12/14/2022,690,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 690
12/14/2022,689,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 689
12/14/2022,628,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 628
12/14/2022,615,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 615
12/14/2022,584,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 584
12/14/2022,548,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 548
12/14/2022,487,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 487
12/14/2022,381,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 381
12/14/2022,369,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 369
12/14/2022,341,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 341
11/30/2022,671,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 671
11/30/2022,628,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 628
11/30/2022,615,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 615
11/30/2022,564,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 564
11/30/2022,548,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 548
11/30/2022,543,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 543
11/30/2022,396,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 396
11/30/2022,341,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 341
11/16/2022,674,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 674
11/16/2022,654,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 654
11/16/2022,630,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 630
11/16/2022,373,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 373
12/28/2022,657,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 657
12/28/2022,408,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 408
12/28/2022,351,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 351
12/28/2022,341,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 341
11/23/2022,677,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 677
11/23/2022,674,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 674
11/23/2022,654,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 654
11/23/2022,630,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 630
11/23/2022,612,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 612
11/23/2022,599,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 599
11/23/2022,554,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 554
11/23/2022,551,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 551
11/23/2022,543,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 543
11/23/2022,396,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 396
11/23/2022,375,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 375
11/23/2022,351,Barqs Root Beer 500 Ml,19.5,9,00006700012164,Store 351
12/21/2022,641,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 641
12/21/2022,570,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 570
12/21/2022,559,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 559
12/21/2022,542,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 542
12/21/2022,487,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 487
12/21/2022,480,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 480
12/21/2022,458,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 458
12/21/2022,456,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 456
12/21/2022,454,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 454
12/21/2022,409,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 409
12/21/2022,390,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 390
12/7/2022,608,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 608
12/14/2022,537,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 537
12/14/2022,482,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 482
12/14/2022,480,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 480
12/14/2022,476,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 476
12/14/2022,475,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 475
12/14/2022,438,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 438
11/30/2022,665,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 665
11/16/2022,551,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 551
11/9/2022,576,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 576
12/28/2022,698,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 698
12/28/2022,677,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 677
12/28/2022,667,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 667
12/28/2022,657,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 657
12/28/2022,627,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 627
12/28/2022,597,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 597
12/28/2022,585,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 585
12/28/2022,553,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 553
12/28/2022,548,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 548
12/28/2022,545,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 545
12/28/2022,537,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 537
12/28/2022,478,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 478
12/28/2022,475,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 475
12/28/2022,473,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 473
12/28/2022,470,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 470
12/28/2022,462,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 462
12/28/2022,428,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 428
12/28/2022,427,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 427
12/28/2022,425,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 425
12/28/2022,411,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 411
12/28/2022,409,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 409
12/28/2022,380,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 380
12/28/2022,378,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 378
12/28/2022,352,Barrs Drink Irn Bru 1980 Ml,19.5,9,00500038212068,Store 352
12/21/2022,686,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 686
12/21/2022,677,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 677
12/21/2022,662,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 662
12/21/2022,658,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 658
12/21/2022,630,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 630
12/21/2022,609,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 609
12/21/2022,549,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 549
12/21/2022,347,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 347
12/21/2022,342,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 342
12/7/2022,853,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 853
12/7/2022,682,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 682
12/7/2022,599,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 599
12/7/2022,596,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 596
12/7/2022,545,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 545
12/7/2022,532,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 532
12/7/2022,375,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 375
12/14/2022,726,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 726
12/14/2022,717,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 717
12/14/2022,698,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 698
12/14/2022,683,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 683
12/14/2022,626,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 626
11/30/2022,853,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 853
11/30/2022,677,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 677
11/30/2022,673,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 673
11/30/2022,644,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 644
11/30/2022,546,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 546
11/30/2022,542,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 542
11/30/2022,380,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 380
11/30/2022,361,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 361
11/16/2022,701,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 701
11/16/2022,691,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 691
11/16/2022,679,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 679
11/16/2022,609,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 609
11/16/2022,554,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 554
12/28/2022,853,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 853
12/28/2022,718,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 718
12/28/2022,711,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 711
12/28/2022,698,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 698
12/28/2022,697,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 697
12/28/2022,694,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 694
12/28/2022,684,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 684
12/28/2022,666,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 666
12/28/2022,659,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 659
12/28/2022,608,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 608
12/28/2022,581,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 581
12/28/2022,411,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 411
12/28/2022,401,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 401
12/28/2022,375,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 375
12/28/2022,342,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 342
12/28/2022,161,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 161
11/23/2022,691,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 691
11/23/2022,689,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 689
11/23/2022,680,Grace Soda Cream Soda 355 Ml,19.5,9,00005527085234,Store 680
